Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,1252.69189453125,1763.029052734375,3606.36279296875,1463.9324951171875,,1276.1122623682022,1787.1395980713203,3645.7078210056707,1511.9181178232873,,1250.625419751032,1758.2351706468926,3596.0113345333293,1461.7761901136828,,1271.4871691598821,1767.1649937536263,3629.3713305426427,1506.3908994638518,,12622212,6986955,1837697,27008814
2024-10-01,,,1254.069580078125,1790.053466796875,3584.727783203125,1452.2830810546875,,1259.8262312755362,1794.3773580722982,3653.9007156557923,1475.2100841908111,,1247.3780121127852,1762.4650370326212,3570.8442337132515,1450.3002051077794,,1249.542987688833,1762.4650370326212,3597.9736638855506,1467.9726595996829,,10972413,4029072,1674100,16431642
2024-10-03,,,1236.307373046875,1779.7607421875,3431.811279296875,1394.928466796875,,1245.5574384870451,1797.1033525009973,3548.914769571142,1436.9902726871705,,1228.2382360313827,1768.104950294741,3419.7918693086954,1390.070396353704,,1233.6012439093365,1776.0947919095763,3515.0641863391256,1424.2750076222521,,17648551,7503887,5315877,37757294
2024-10-04,,,1219.97216796875,1803.0252685546875,3428.180908203125,1374.653564453125,,1244.2289485494368,1836.8175525476968,3486.6591118888045,1405.2145916660443,,1216.4787533567373,1772.8048448832324,3403.2100191115796,1369.9442340651563,,1227.2048887996382,1776.1418246086153,3448.8347173640486,1391.9046094477658,,13488887,10001483,3445879,37072876
2024-10-07,,,1214.215576171875,1818.2059326171875,3403.06298828125,1358.9888916015625,,1242.8020684792546,1825.4437429610623,3446.823308464715,1384.5432314460647,,1205.4575341441214,1801.0512733437376,3364.453604237313,1349.7189700751067,,1221.7435594913184,1807.772048058558,3439.0230046228585,1381.5689173076198,,20667247,6112575,2304227,22181340
2024-10-08,,,1216.8724365234375,1831.6005859375,3465.9072265625,1385.3858642578125,,1227.8938344569156,1840.4363182559603,3471.892498087252,1389.004637160655,,1210.1317389284563,1791.933306709296,3403.700742084125,1353.4119887771337,,1221.202267135771,1821.5897622643915,3427.199867646705,1361.2195630224157,,12219259,5637391,2249452,17020808
2024-10-09,,,1224.302001953125,1835.5484619140625,3421.4599609375,1362.8306884765625,,1244.9177369185495,1858.3430081700687,3490.730863775683,1388.979866453412,,1212.9854623508438,1828.3575821051584,3415.4746897080636,1360.7486928237201,,1223.2195743635768,1835.3605115538048,3475.3755505463,1385.5594536683957,,14765997,4857163,1645791,14310610
2024-10-10,,,1223.6624755859375,1803.82421875,3395.213623046875,1359.31103515625,,1234.6837542167523,1846.1233796899428,3487.9836537870738,1374.132983939481,,1218.2502169484444,1799.2182871655539,3390.454822009153,1357.699948504806,,1226.8606284171833,1840.3895163779584,3448.8348138799515,1368.209166456891,,9118195,4782119,2686116,22358646
2024-10-11,,,1203.489501953125,1818.9578857421875,3416.995849609375,1360.35205078125,,1221.0055869072553,1830.1436867455332,3431.2720138454197,1371.4314188021033,,1202.5054549359925,1795.4583520140732,3382.1149813961556,1357.1050671377104,,1217.2661601929808,1802.8842276209207,3404.0932364871355,1358.2700551936466,,8472512,4709431,1280465,7980122
2024-10-14,,,1212.099853515625,1841.3294677734375,3488.131103515625,1360.7734375,,1218.1517663968125,1851.2932470173037,3506.5772671882323,1368.2587216327886,,1197.9788035414683,1815.1979406537325,3435.3928736063813,1356.5350159311083,,1201.5213486036762,1816.1849669571325,3443.929060119898,1367.6390728953818,,11833929,3751378,1974378,12221432
2024-10-15,,,1235.470947265625,1841.7054443359375,3485.040283203125,1332.5174560546875,,1238.2263267782284,1871.925751948734,3502.7996714731376,1359.9554295521655,,1215.691627570544,1834.6085394794932,3453.887933183721,1329.2208521541709,,1219.1849221736488,1842.3633853617557,3502.7996714731376,1346.8933067731043,,11657338,5353705,1231552,33762794
2024-10-16,,,1223.3179931640625,1804.858154296875,3466.103515625,1342.4813232421875,,1234.9296751311315,1841.9404871358424,3514.4753158919875,1352.3213935222657,,1221.7926723383464,1801.3332242595482,3447.41205908006,1326.1722170162907,,1228.5826203359522,1837.6635261263593,3483.1758875374667,1328.5268821992931,,7869727,3111512,1961835,20034438
2024-10-17,,,1211.60791015625,1849.9771728515625,3503.093994140625,1344.811279296875,,1236.897870871355,1859.2830106666543,3515.5548859613777,1356.7332239102464,,1204.867212000474,1814.304928428157,3455.506940841957,1340.4737382347967,,1229.5175181191341,1819.0517651449982,3483.077852737479,1354.0067695283685,,8459497,8162822,2968537,15543660
2024-10-18,,,1244.327392578125,1766.7889404296875,3510.452880859375,1347.66162109375,,1248.6572232672752,1820.6028732629586,3524.827018928877,1356.70849216764,,1205.7035490362575,1757.0601563072833,3473.609660085124,1329.840427555484,,1208.3604278039818,1780.1367445813487,3502.750550500965,1340.5976258716714,,11018126,10526196,2102609,12082452
2024-10-21,,,1238.9644775390625,1741.5504150390625,3518.10595703125,1357.476806640625,,1252.0522311372122,1784.8366013292746,3553.7715730251043,1362.2357572594483,,1230.6000776735575,1727.6856903747387,3504.0750875539347,1346.1000802528206,,1244.3274858742436,1777.5986762175419,3512.6112737459366,1355.4196212833501,,7742775,4654601,1750549,14067408
2024-10-22,,,1247.279541015625,1740.4693603515625,3445.793212890625,1331.8482666015625,,1264.4019824079978,1765.0969393741664,3524.0420287366096,1364.2187428070656,,1239.653176958133,1736.098424337156,3434.117309855123,1328.7500227270916,,1246.3938747133964,1746.6732140121014,3517.51730166589,1357.4769157261562,,20090801,4125240,1363574,15831960
2024-10-23,,,1231.6331787109375,1760.9610595703125,3390.356689453125,1327.0645751953125,,1247.7223228428932,1772.804801466981,3447.8046130863913,1345.8522769141389,,1223.2196490881518,1733.3255853155424,3378.1901984396873,1323.56973203491,,1240.8832443668052,1734.500561986716,3435.147533894267,1326.0483270387208,,14055447,4311910,2125268,17214742
2024-10-24,,,1232.764892578125,1751.51416015625,3377.8466796875,1328.3287353515625,,1240.3420065108755,1770.9247972575436,3409.195455837588,1332.1952468902052,,1221.251590602818,1748.3652457001226,3352.434307933838,1311.7964576126847,,1230.3047750515273,1749.6812424897346,3379.171363583563,1323.8424540123256,,12223031,2906475,1924421,22155934
2024-10-25,,,1235.4217529296875,1750.292236328125,3263.784912109375,1316.4808349609375,,1248.657257098042,1763.7339001545147,3370.3407594488162,1332.8395608533488,,1214.5107542672154,1735.581505943881,3252.648704273135,1310.6809472586556,,1227.3526156126327,1751.60811836117,3360.5289959569714,1331.996862815434,,13546055,4689120,3236774,18597496
2024-10-28,,,1272.2252197265625,1753.394287109375,3277.9140625,1322.9251708984375,,1286.9367953731105,1768.951025226307,3309.5078936827813,1341.4155124030337,,1260.1706432204314,1745.5454653432146,3201.137011601489,1310.7800563182918,,1264.9924978474703,1748.0833692337449,3253.5808406321084,1325.552505604476,,24096412,7018940,2991674,10824350
2024-10-29,,,1310.6029052734375,1748.59326171875,3317.259033203125,1328.52685546875,,1314.0470695956533,1760.2866061853301,3320.6931504356885,1331.6994085045892,,1278.5229987539544,1738.8011693476826,3253.580783765879,1308.995576227512,,1280.5894733227,1754.9627985871089,3253.580783765879,1316.728719636798,,20656117,4621252,2253467,12008361
2024-10-30,,,1291.21728515625,1713.2276611328125,3344.192626953125,1332.3935546875,,1309.6681662645217,1748.3079249245552,3373.6767856803704,1338.4413022928309,,1284.771729306591,1707.76122797984,3289.8844182364055,1314.0023313459362,,1302.878217992093,1741.653136738328,3316.3270738977785,1323.569732267355,,15055031,5919715,1785128,11984423
2024-10-31,,,1271.6346435546875,1670.589599609375,3554.114990234375,1320.64501953125,,1297.908648500615,1699.728089871948,3586.150300889314,1331.5012170832633,,1267.9937179678298,1660.3697457491953,3442.3099977883576,1314.7955112005386,,1286.3953474845157,1699.728089871948,3463.552369049658,1328.5269031210519,,23497314,7395236,7637083,9331650
2024-11-01,,,1271.19189453125,1674.011962890625,3558.0888671875,1327.1884765625,,1275.521605000899,1678.9080088899161,3573.3459674275714,1330.4601492824747,,1265.7303859247397,1665.6460129974564,3551.858301696634,1321.5868277686543,,1269.3713115804678,1677.4819828348002,3556.7150766034893,1321.6364480777281,,1007022,371966,212796,2127335
2024-11-04,,,1256.82470703125,1676.674072265625,3507.16552734375,1291.0009765625,,1271.1918884914494,1679.8588408591163,3556.71492978336,1328.52687951389,,1249.7888674900407,1633.2753189564019,3464.4352521823753,1274.0969107675833,,1269.5189366152897,1639.454765739415,3556.71492978336,1326.3952636738204,,14309121,7336722,1724189,19796890
2024-11-05,,,1276.013671875,1667.68994140625,3507.50927734375,1294.1240234375,,1280.540384084737,1681.2371893406507,3517.517228243139,1298.337634786513,,1242.9497173467564,1658.9436944231081,3475.228431577917,1275.1379622128013,,1252.6918064806564,1673.2039554066878,3489.0631139839893,1281.9292880644173,,16431920,3160880,1251506,16267479
2024-11-06,,,1281.5736083984375,1733.762451171875,3576.8291015625,1314.002197265625,,1294.0218271864514,1737.0898453384439,3591.007051214807,1316.9270116872763,,1272.077530661039,1675.723259696614,3490.436480278207,1289.0675098622075,,1279.507133687592,1677.0066599508023,3526.347628742835,1298.783649697479,,12037405,10421494,1819732,21625209
2024-11-07,,,1258.30078125,1714.1309814453125,3577.90869140625,1294.470947265625,,1282.016408736549,1735.6638830746192,3594.0489945648405,1312.6638089321268,,1254.905867336954,1698.8724555004114,3551.8584112270605,1291.447013193,,1276.4565194695,1723.5426610222241,3578.693680400606,1312.6638089321268,,9909035,4550965,1581009,9611974
2024-11-08,,,1238.7674560546875,1739.704345703125,3591.39990234375,1272.758544921875,,1254.6598380276207,1749.829154713953,3597.973736090544,1290.5053095001092,,1232.7155433996181,1723.7329222391422,3552.496115683558,1264.083462337208,,1249.739603368689,1728.3437169759088,3571.8743489226604,1286.5395574614042,,11195808,4210960,1622142,19814406
2024-11-11,,,1249.0509033203125,1768.367431640625,3560.5419921875,1261.802978515625,,1255.545589486218,1775.8778590726738,3592.0867168961845,1274.9891511168566,,1226.7622147783625,1732.669314114394,3538.1220161506803,1256.151830843746,,1241.8673121816607,1738.8011800020988,3577.36907123832,1267.9994654475693,,8387780,3804234,926127,9056552
2024-11-12,,,1250.330078125,1776.638427734375,3523.747802734375,1263.33984375,,1274.34084864136,1788.2367269114475,3582.274876564989,1278.2610337323058,,1244.3274155266408,1769.223045604574,3512.611355273257,1256.6476373969983,,1255.7915869540607,1778.8249314544848,3581.2937002087674,1264.6287615317467,,13486168,5012450,1116206,10671091
2024-11-13,,,1233.6995849609375,1776.2581787109375,3481.16455078125,1241.3299560546875,,1255.8898912252891,1780.8213927172376,3536.9936283053685,1264.5295076822267,,1230.058659378344,1764.7549244206982,3469.0960338791992,1238.8017408266169,,1250.330002060316,1769.3181384269985,3517.5171821205345,1259.374078659472,,12260404,4257495,1568694,14633633
2024-11-14,,,1236.897705078125,1772.5980224609375,3459.873291015625,1256.746826171875,,1247.4762092717035,1783.4833086013102,3498.6297589334176,1261.7040163358736,,1223.219549242433,1764.469627272938,3434.264491079784,1240.38809863068,,1233.7488030417599,1773.5961711004963,3491.0256418103063,1242.866693712679,,9506892,4311431,1291765,12612633
2024-11-18,,,1233.45361328125,1722.1165771484375,3475.4736328125,1249.9554443359375,,1242.4576669848584,1758.0049000608628,3501.1315375049285,1262.0014401044657,,1229.468295169204,1706.4778709351956,3444.763005396193,1233.24973843027,,1239.8991689148563,1758.0049000608628,3454.8200627535784,1256.7467703539512,,6195554,4839244,1233217,13620611
2024-11-19,,,1229.173095703125,1734.7607421875,3439.906005859375,1231.0189208984375,,1240.8832791422965,1767.987103735295,3539.103028822926,1270.5276979121372,,1221.054707873685,1730.7679155470983,3429.211279660695,1224.5745744010292,,1236.996341503432,1735.4737552340218,3492.8895277768793,1249.9553610165642,,11537317,4669769,1826460,14183746
2024-11-21,,,1230.5999755859375,1743.6021728515625,3417.927978515625,1212.528564453125,,1236.8486497660301,1774.9271666789355,3464.0923758976187,1233.299140266532,,1212.887130281342,1730.8154024223286,3387.462403483639,1206.8277964681656,,1228.6318816632047,1751.16006482196,3463.5526809703333,1231.0189056876295,,9593870,5436504,1510581,19433843
2024-11-22,,,1257.6612548828125,1808.4388427734375,3535.6689453125,1254.565673828125,,1260.9577881469831,1819.6569616576032,3545.48070872394,1257.9860865301255,,1235.962971544977,1743.554652462339,3407.723646245321,1211.9833389629089,,1237.931065448711,1762.6633798054363,3434.117194004093,1218.8739057022901,,11604338,6301486,2534018,20471957
2024-11-25,,,1280.1959228515625,1796.507568359375,3682.35498046875,1275.9805908203125,,1290.2824048083883,1824.647908539123,3690.204391564873,1293.2811339485756,,1269.420656029783,1789.187347735094,3585.218518154227,1271.4694999174592,,1275.3249381508517,1821.5106048142616,3591.1055764763187,1278.9549045518283,,22717581,12764638,4753829,28923341
2024-11-26,,,1284.132080078125,1829.2587890625,3632.903564453125,1284.6060791015625,,1293.2837651950626,1842.9961275482167,3684.218894723248,1286.7376948587628,,1281.6719625867895,1803.7329448177684,3620.540646913955,1273.2045428922675,,1289.691969633128,1811.00558516297,3684.218894723248,1283.8625006531302,,7646955,6850495,1141534,9247557
2024-11-27,,,1279.9498291015625,1829.591552734375,3629.076904296875,1282.1275634765625,,1289.9379297411074,1845.6581372544963,3649.9760083829074,1292.6864023015983,,1277.1453192983001,1817.4703304442407,3615.634836261025,1274.9892583407009,,1277.7849738450245,1834.9153604909611,3634.2771868414757,1282.4250432843673,,21938082,4447143,971816,9572746
2024-11-28,,,1265.8287353515625,1765.087646484375,3597.041748046875,1259.91943359375,,1289.593492566128,1820.4649949645564,3650.466754507699,1285.4984608667178,,1261.8434173872402,1760.3342260139732,3579.3314663201418,1258.184417128475,,1280.294297193127,1820.4649949645564,3630.3526385374244,1278.905374093644,,22803745,8468790,2124283,15027412
2024-11-29,,,1279.3594970703125,1766.2283935546875,3654.685791015625,1281.1361083984375,,1282.4592691846208,1784.4340168837268,3679.411387631506,1288.3736540571424,,1262.6306978559342,1754.0121263454853,3566.6743185324817,1264.3312830599236,,1262.6306978559342,1759.811276019277,3566.6743185324817,1269.0406134614407,,11397228,5244346,2094305,13202307
2024-12-02,,,1283.8369140625,1787.095947265625,3634.326171875,1297.9410400390625,,1289.6428152581445,1789.9479994533772,3647.8664529100997,1300.1221551586505,,1268.58418590124,1744.6953452341356,3603.7623859829273,1266.115905470633,,1279.1626909163074,1767.3216723437565,3637.073513461759,1276.9721028104004,,9626400,2868263,1158369,11024152
2024-12-03,,,1287.527099609375,1798.789306640625,3715.763916015625,1311.969970703125,,1291.8569303693412,1806.0620629902432,3727.3418447668805,1315.4400037478053,,1275.4232736408442,1778.8725217831325,3631.8242320002823,1295.8094826849822,,1283.1480184509742,1793.9408410909798,3650.9571706802785,1305.7238628126408,,11509276,4715792,3252670,16869482
2024-12-04,,,1295.0550537109375,1796.0799560546875,3718.56005859375,1297.74267578125,,1298.9419911656362,1819.56180716774,3762.811206672752,1317.0262168141671,,1280.9338836934899,1782.5327074778559,3687.309736367028,1292.884726573221,,1281.819549984778,1791.0888644737497,3703.9406271680937,1314.6467414933138,,11570281,4705573,2510166,19608540
2024-12-05,,,1315.1788330078125,1839.4310302734375,3759.42626953125,1310.7305908203125,,1321.4767579162362,1853.7388717964993,3810.8889208755763,1318.5628538088617,,1287.7238973177443,1795.7946087095554,3689.2230541946874,1294.966703202915,,1295.2518809925427,1806.2997139926326,3738.281871404723,1303.0964459866593,,19210697,9050038,2765170,16858723
2024-12-06,,,1307.552490234375,1827.5950927734375,3793.914306640625,1300.320556640625,,1325.6097291981625,1842.3781605401093,3810.8395976163874,1312.564791729292,,1305.5351457750585,1818.088252003757,3728.469896110008,1298.7837793313574,,1321.0831368877882,1837.4822303839658,3759.867537340408,1312.564791729292,,8942672,3573331,1856562,9037514
2024-12-09,,,1301.205322265625,1828.783447265625,3872.99755859375,1284.0609130859375,,1307.8476391384686,1835.0103583375276,3884.4772742889863,1303.7409326166044,,1299.1879779810015,1803.6377838079438,3794.699635845581,1282.0284168341586,,1301.008440803049,1829.3062538776032,3794.699635845581,1291.8436769577456,,8000764,4274645,3332753,14650002
2024-12-10,,,1309.2252197265625,1852.45556640625,3849.302001953125,1273.8489990234375,,1310.750540551898,1868.664660829215,3888.8925645249033,1283.812998621138,,1294.2677540997624,1836.721697987323,3827.8634418741863,1269.238788448007,,1297.957930171136,1843.3764867481466,3880.5525653326586,1278.2113501165884,,8218214,6174921,2349493,16043729
2024-12-11,,,1306.3223876953125,1876.79296875,3843.0224609375,1267.2559814453125,,1310.01256393174,1880.4530791874988,3873.3407142719752,1278.9549980546296,,1295.005847236935,1855.7352935156714,3828.5501098048444,1265.1244866020038,,1303.567008056277,1858.5873457085745,3849.3018937465476,1273.9978081396894,,8138066,5025612,1237958,11724373
2024-12-12,,,1308.04443359375,1889.00927734375,3787.242431640625,1252.0870361328125,,1317.392879799611,1900.2273959695365,3884.47710205153,1267.25596445406,,1300.467319981326,1873.3705705619063,3774.536246038242,1249.8066803924569,,1300.467319981326,1877.7911587179638,3856.0229883966945,1259.1262215126183,,9076896,6462130,1899867,20906813
2024-12-13,,,1323.44482421875,1901.0830078125,3813.83251953125,1261.9517822265625,,1325.658929951843,1907.5001256882165,3824.6254595144874,1264.281637225772,,1292.5457246301107,1857.4466990978751,3722.7793052182087,1228.9864700814942,,1304.206657466483,1872.6100645470372,3786.3595813921,1249.211828655226,,13536684,5362693,2300361,28630222
2024-12-16,,,1324.6256103515625,1882.402099609375,3804.854736328125,1257.4407958984375,,1328.9061906725217,1900.9879041439099,3840.7165396405203,1270.032009408355,,1318.672198220594,1880.0728539329739,3784.642408063147,1255.7057794921418,,1323.4448020295467,1897.042541916786,3808.9265222894905,1264.0833817296273,,9071006,3119221,918660,9486781
2024-12-17,,,1312.47265625,1879.1220703125,3735.534423828125,1234.6378173828125,,1326.5937063526414,1884.255787393359,3802.4506006965134,1253.0785403896136,,1304.8955425723648,1861.4393701898068,3725.526473310008,1232.1592223274588,,1320.591043814433,1870.9462106912868,3790.3332169161704,1250.2529662315405,,9879257,5811050,1690180,17462791
2024-12-18,,,1293.1854248046875,1881.54638671875,3687.407958984375,1242.5196533203125,,1313.6535308964567,1887.060284654621,3747.112638210369,1249.162239402372,,1286.5922376487658,1864.8618349910091,3674.505585257353,1230.027558928225,,1304.108322781897,1869.8054617493733,3735.534708884533,1230.027558928225,,8510595,3064095,1318341,12670179
2024-12-19,,,1266.3701171875,1850.2213134765625,3646.394775390625,1219.914794921875,,1282.2132499737959,1863.1031292043601,3691.3815667096774,1234.2411461229626,,1263.9591299468714,1825.3134369549032,3630.3524464645975,1218.4772582835096,,1265.4844508567164,1838.623014099366,3632.4618797708927,1228.3916379278016,,11517304,5323592,1856838,14244653
2024-12-20,,,1267.84619140625,1827.3575439453125,3561.523193359375,1194.9803466796875,,1277.0470069229707,1882.3070176382269,3654.882030481039,1228.8874800507767,,1252.1014392500044,1816.9950636033855,3539.20143062288,1191.2128336272758,,1263.4671101390386,1877.7438033938301,3646.3949505772566,1213.5201900622435,,58491181,11056720,2796593,20312896
2024-12-23,,,1276.1121826171875,1829.4013671875,3571.97265625,1211.834716796875,,1286.149413849784,1844.3270603797318,3630.352651593188,1216.6926661807136,,1266.5177244802055,1814.8558547757257,3548.9641177590415,1202.8125341694108,,1273.9964575675247,1834.8678004850174,3600.9173598235134,1204.5971709809228,,6827512,2781793,1217612,10052824
2024-12-24,,,1276.5550537109375,1814.9034423828125,3571.236572265625,1212.2808837890625,,1283.689394924585,1846.2284355881454,3609.747743489315,1222.988463211123,,1269.6667242632777,1749.2586619372746,3564.0248303713397,1210.545867189896,,1276.1122805813325,1832.015755380025,3579.2821703192803,1211.8347850736238,,7138516,2360544,627922,6734917
2024-12-26,,,1276.6533203125,1813.3348388671875,3561.1796875,1206.1339111328125,,1291.8076677677632,1825.0757640546135,3596.1585297889987,1217.1883476811242,,1268.6333134333681,1808.4863732653307,3542.3902555550567,1203.8535553911518,,1286.149397655659,1814.9034908105154,3589.1432144579144,1213.767935093776,,7338444,3623321,1124705,10016178
2024-12-27,,,1286.6907958984375,1822.2237548828125,3540.1826171875,1210.595458984375,,1294.9566951975391,1829.25884045684,3575.063246103768,1217.3867853075249,,1277.834372258314,1810.007487366256,3535.669109990014,1206.5800865394056,,1277.834372258314,1815.236249934069,3564.0250117517803,1207.86900439277,,4756066,3937500,1309122,7000397
2024-12-30,,,1273.9964599609375,1812.00390625,3511.5810546875,1200.3338623046875,,1305.3383325760412,1821.510747311123,3554.8019208726373,1212.7268365212021,,1268.8793435378464,1793.4655661808106,3498.8748688467635,1197.7561478726802,,1284.1320718868315,1821.2254956591669,3539.9860621495345,1205.9851311625014,,14207425,7789055,1591690,8818766
2024-12-31,,,1261.203857421875,1787.2860107421875,3539.74072265625,1205.043212890625,,1269.3713754212274,1803.4476395627287,3552.4471478790047,1208.6619856280877,,1259.6785365277274,1754.0596496753712,3483.176002545589,1195.8229125326573,,1266.3701041548643,1798.9794709559926,3495.489813505843,1197.6570485426987,,8449607,3613063,1267628,6405475
2025-01-01,,,1263.1719970703125,1789.6627197265625,3598.46435546875,1210.7935791015625,,1272.3728127979782,1799.5973216045268,3619.559647532166,1215.800389087432,,1246.8859706361397,1781.5819053214227,3532.185843425619,1201.2261788160188,,1261.2039030056599,1781.5819053214227,3532.234950153374,1204.4483521073844,,4705399,1838368,1202029,5892590
2025-01-02,,,1270.0111083984375,1861.296875,3643.598388671875,1231.167724609375,,1272.7664882086394,1865.8602051810894,3653.9989538368345,1233.7949384205442,,1258.0057823459824,1792.3248119514092,3581.342796952162,1209.554328364606,,1264.5988495821298,1793.9409285299619,3607.393077046229,1210.7936258321927,,7433222,7083645,1882900,15486276
2025-01-03,,,1244.86865234375,1843.1387939453125,3591.007080078125,1240.4376220703125,,1267.4524819820733,1856.6384617090841,3649.8776586605363,1251.2443199889096,,1242.1132728120124,1827.214835312903,3582.7161881701013,1224.9215938636924,,1265.6811494083963,1856.6384617090841,3638.2017563930235,1233.2496968938563,,11194997,6218003,1290107,15521102
2025-01-06,,,1243.933837890625,1842.283203125,3535.37451171875,1207.571533203125,,1257.3661039966464,1875.6997732327457,3622.748311996437,1251.1948069805778,,1236.9471279387867,1832.9189877307317,3518.0077385505383,1204.597219081935,,1247.8208957681682,1855.7354066651392,3615.389489506093,1243.2136823453243,,7504047,7164403,1212012,14816766
2025-01-07,,,1258.8421630859375,1835.6282958984375,3574.719970703125,1230.2257080078125,,1268.387371227451,1861.9623140172655,3581.146723932662,1233.8444805890147,,1246.2955634538516,1828.7834170796311,3528.0158789679554,1210.7935491517349,,1246.2955634538516,1849.08049857111,3539.2014334818487,1211.5371275851955,,7539758,4294832,1453540,10070505
2025-01-08,,,1243.58935546875,1837.81494140625,3528.65380859375,1254.664794921875,,1264.500353533012,1842.9961231909604,3594.8832149675354,1260.167324257905,,1232.3711960120443,1795.6045452981161,3522.4232426946537,1234.6872949225542,,1260.1213925757818,1834.8202633622047,3593.0679428266913,1238.3060678446636,,7566309,5482050,1813201,19346579
2025-01-09,,,1242.260986328125,1822.7467041015625,3461.491943359375,1244.0068359375,,1244.5734728084612,1855.5927707165636,3538.4163127933175,1258.878406002503,,1228.1890658447487,1816.3295863112587,3420.3807501834913,1237.3642497185242,,1237.9311554007072,1838.670663062687,3532.136640437175,1256.1519514905858,,8684920,6833503,2921681,12794704
2025-01-10,,,1229.9111328125,1869.9478759765625,3469.586669921875,1231.266845703125,,1244.7702186556908,1880.262890374542,3485.334598319579,1245.9896754309787,,1223.2688154875007,1836.9591870921913,3426.5622305068487,1225.4173374439545,,1238.9151869887507,1841.4749361612496,3434.0681338002832,1243.114481097643,,7854524,8036913,1794238,8120332
2025-01-13,,,1210.1318359375,1865.4322509765625,3399.089111328125,1229.234375,,1224.1052557235084,1885.0164358188285,3467.967639827642,1234.5881643828388,,1205.3592318634503,1852.8832675701437,3383.684691293909,1215.899582365329,,1215.1997021699149,1859.538056114521,3439.562633790394,1219.4687349455062,,9669336,5804152,2137212,13764861
2025-01-14,,,1220.5135498046875,1844.374755859375,3397.42138671875,1228.143798828125,,1224.9908916090162,1874.5589763818855,3426.2187693846085,1242.6187691440975,,1207.868449677033,1835.8660634362316,3383.6849175705347,1216.742262047884,,1213.6743510380347,1871.7543886244132,3400.6102099138716,1233.4479678208604,,10342698,5792162,2924491,13095266
2025-01-15,,,1218.49609375,1853.501220703125,3435.49072265625,1241.478515625,,1224.5480063080474,1861.4869901029845,3459.774836941175,1246.2374660533972,,1210.3777066929133,1841.5700892018165,3405.957458707444,1231.2171573529768,,1214.3138943569554,1850.981884706997,3405.957458707444,1234.2905907014622,,5355382,2985439,1155446,9578856
2025-01-16,,,1229.173095703125,1833.3466796875,3441.868408203125,1255.6065673828125,,1235.4710205893364,1869.948017007702,3476.7492752112885,1264.0834104275011,,1219.8738995113004,1822.3187674971882,3418.1730952660005,1240.586378973141,,1225.2369076646085,1868.9973329214629,3468.45838299686,1248.1212833322295,,11895924,7533579,2305460,14117603
2025-01-17,,,1205.9002685546875,1725.9193115234375,3501.474853515625,1291.19921875,,1229.0746219251816,1766.3709642563163,3512.4642201709044,1314.6467509950228,,1198.569166937447,1722.6394979722525,3445.842202889545,1273.997794139219,,1223.51473271735,1759.7161759087412,3457.665425707677,1310.9288585996749,,9790533,16409953,1600246,29366277
2025-01-20,,,1213.28076171875,1723.87548828125,3525.366455078125,1294.272705078125,,1221.9404238041425,1737.8029172097529,3549.0617669668163,1304.7324245206253,,1195.8631769905248,1704.7191808636662,3489.5535200348877,1289.1172758229052,,1204.3752079938956,1733.0494968108637,3507.607068183891,1304.7324245206253,,7676418,4333011,1593334,14040244
2025-01-21,,,1177.0677490234375,1711.896728515625,3474.44384765625,1262.7945556640625,,1219.1848851844006,1741.3204695981628,3574.720027879145,1301.7581181984158,,1173.6727150709557,1704.6240883474466,3461.688554449648,1259.324522599558,,1217.216791341657,1729.3418737355341,3544.7450409346275,1299.2795231523412,,20520898,7169109,2576596,14562976
2025-01-22,,,1181.299072265625,1764.8974609375,3451.974609375,1266.16552734375,,1188.236651072606,1773.7864501626696,3514.917216368667,1271.9159165250771,,1172.787162540538,1716.1274359637641,3424.4036974855876,1257.8374234010246,,1181.840346118592,1718.2664752007781,3495.931358053237,1267.355325635656,,10377123,8373913,1626055,10273590
2025-01-23,,,1182.5784912109375,1773.45361328125,3437.305908203125,1252.8306884765625,,1188.6304043313805,1786.8583519719805,3461.393834523996,1266.4133410521551,,1167.0797508434964,1761.3323909696403,3395.4588343972428,1250.7981921087953,,1178.150279677383,1766.3710631349807,3426.267674714997,1259.1262957502838,,8770650,5907471,1993204,8720682
2025-01-24,,,1189.90966796875,1782.96044921875,3393.10400390625,1235.6292724609375,,1198.569330226456,1801.4513245969808,3454.820140016338,1262.1006196074513,,1182.824577120033,1772.312833717117,3381.182807077918,1232.8531975505623,,1183.9070048715128,1773.501188842313,3448.344280291684,1255.1605533566642,,9216792,4887027,1206454,14235970
