date,nav,daily_return,rolling_avg_return_5d,rolling_avg_return_10d,rolling_avg_return_30d,rolling_volatility_5d,rolling_volatility_10d,rolling_volatility_30d,future_5d_return
2015-07-24,352.218,-0.01240182704736692,-0.0017998548082348354,0.0018278206006661856,0.0023605744866027956,0.008719933294225164,0.00776665886851973,0.007676903888268014,0.006805444355484358
2015-07-27,345.136,-0.02010686563435138,-0.005529773787088033,-0.001320063957785411,0.0016720777333894654,0.011933322569832533,0.009625409777287272,0.00870273537243561,0.035939455750776395
2015-07-28,344.139,-0.0028887163321126286,-0.0051034065111950746,-0.0014994669853351627,0.0013447234131520565,0.011993995198949276,0.009637453796035568,0.008682742759437374,0.04293904497891843
2015-07-29,345.901,0.00512002417627766,-0.006412062035720844,-0.001485620446719338,0.001357439260394581,0.009877459369517089,0.009647893793792685,0.00868816203641899,0.04180097773640434
2015-07-30,348.872,0.008589162795135108,-0.004337644408483632,-0.0016044110829020798,0.0013067729409924215,0.011961904236082474,0.00949999216383157,0.008639661866961634,0.0367441353848974
2015-07-31,354.615,0.016461624893943982,0.0014350459797785487,-0.00018240441422814335,0.0016608527995112662,0.013904202620977585,0.011073581205807271,0.00904020552145819,0.016702621152517416
2015-08-03,357.54,0.008248382048136715,0.007106095516276167,0.0007881608645940674,0.0014121053631805601,0.006979809815875272,0.011370774981480225,0.008737892672858676,0.004698774962242025
2015-08-04,358.916,0.003848520445264736,0.008453542871751641,0.001675068180278283,0.001335492846399285,0.00491193545974619,0.011212142795509061,0.008704961080031734,-0.011582097203802544
2015-08-05,360.36,0.004023225490086935,0.008234183134513495,0.0009110605493963253,0.00168714973137886,0.005118183554261413,0.01070473036628006,0.008588720491733544,-0.03716006216006218
2015-08-06,361.691,0.0036935286935286804,0.00725505631419221,0.001458705952854289,0.0016421213921378557,0.005488198637122787,0.010691672169646397,0.00857404104092797,-0.041670929052699535
2015-08-07,360.538,-0.003187803954203927,0.0033251705445626278,0.0023801082621705883,0.0016457197015403492,0.004109553256801588,0.0097170671224441,0.008571919669809528,-0.01741009269480609
2015-08-10,359.22,-0.003655647948343832,0.0009443645452665184,0.004025230030771343,0.001873935113886586,0.003990812610625591,0.006267151070226926,0.008324928609964628,-0.007931072880129286
2015-08-11,354.759,-0.01241857357608156,-0.0023090542590027407,0.0030722443063744497,0.001268871628684176,0.006725263291056567,0.007937315860865251,0.008686546212662618,0.00844235100448465
2015-08-12,346.969,-0.021958569056739985,-0.007505413168368125,0.0003643849830726853,6.727646790896843e-05,0.009898378664296374,0.011135688581971491,0.00932194763254679,0.031089232755663998
2015-08-13,346.619,-0.0010087356507352263,-0.008445866037220907,-0.0005954048615143481,4.374689643527052e-05,0.008721809770289874,0.010755146398669507,0.009323804763217187,0.0107380149385925
2015-08-14,354.261,0.022047262267792522,-0.003398852792821616,-3.684112412949414e-05,0.0006545943928316052,0.016424842512090768,0.01183068863720354,0.010137841404297465,-0.01943482347760561
2015-08-17,356.371,0.005956060644553007,-0.0014765110742422482,-0.00026607326448786496,0.0006494272682478449,0.01694161503105486,0.011673479998732172,0.010135003515287629,-0.09730028537675617
2015-08-18,357.754,0.0038807871572041908,0.0017833610724149018,-0.0002628465932939195,0.0007705015756404402,0.015842280138332374,0.011674748074245025,0.010151731315336155,-0.0862324390502972
2015-08-19,357.756,5.590433649782511e-06,0.006176192970492855,-0.0006646100989376347,0.001322330378380502,0.009312729482919186,0.011579604621741037,0.009613472652332334,-0.09510672078176186
2015-08-20,350.341,-0.020726416887487442,0.0022326567231424122,-0.003106604657039247,0.000721097189551323,0.015340123442266127,0.013041108219913002,0.010404500851906999,-0.054492622901687215
2015-08-21,347.376,-0.008463183013121545,-0.003869432333040401,-0.0036341425629310086,0.0001912620999685884,0.010918819641125187,0.013150994505565835,0.01045557148980853,-0.042078324351710994
2015-08-24,321.696,-0.07392565980378596,-0.019845776422708194,-0.01066114374847522,-0.00265199255849643,0.03167017260864107,0.025827735706002858,0.016913611157709313,0.02778399482741456
2015-08-25,326.904,0.016189197254550702,-0.017384094403238893,-0.007800366665411995,-0.0020758631147909028,0.034341190460686934,0.027161367954591172,0.01725932482135763,-0.014695445757775927
2015-08-26,323.731,-0.009706213444925726,-0.019326455178953993,-0.006575131104230569,-0.0025654555226257408,0.03337272216720278,0.026724571959302782,0.01726054752580559,-0.016736117331982436
2015-08-27,331.25,0.023226073499294175,-0.01053595710159767,-0.004151650189227629,-0.0021171553778813524,0.03833193140609072,0.028335723737780174,0.017759605840857687,-0.023547169811320767
2015-08-28,332.759,0.0045554716981133225,-0.007932226159350696,-0.005900829246195549,-0.0020400249281843958,0.03894517177385983,0.027049448221094893,0.01778419628136224,-0.049023467434389456
2015-08-31,330.634,-0.006386003083312497,0.0055757051847439955,-0.0071350356189821,-0.0022043160062919656,0.014158408222822116,0.026727993530828026,0.017801384739606414,-0.05745023197856236
2015-09-01,322.1,-0.025811017620692378,-0.002824337790304621,-0.010104216096771756,-0.002897331503262464,0.0181763489062878,0.027015950779844554,0.01831216546672163,-0.010273207078547064
2015-09-02,318.313,-0.011757218255200375,-0.0032345387523595504,-0.011280496965656773,-0.0036780155050660274,0.018392345248639003,0.026781922240527636,0.018168681128110636,0.019879803840873622
2015-09-03,323.45,0.01613820359206186,-0.004652112733806013,-0.007594034917701842,-0.003080644540628933,0.015954662486457806,0.02785299094825685,0.018524274712047803,0.0009491420621425828
2015-09-04,316.446,-0.02165404235585089,-0.009894015544598855,-0.008913120851974776,-0.0033890517175783987,0.016470453049629432,0.028208805671283584,0.01876032779296904,0.02259469230137201
2015-09-07,311.639,-0.015190585439537885,-0.011654932015843934,-0.0030396134155499686,-0.003225175711084616,0.016472299943921864,0.017092642670758593,0.018630279676357168,0.053196166076774576
2015-09-08,318.791,0.02294963082284296,-0.0019028023271368654,-0.0023635700587207433,-0.0023638974725860963,0.020043125405286327,0.01804484909984401,0.019233847311634505,0.019878227428001383
2015-09-09,324.641,0.018350580788039972,0.004118757481511204,0.0004421093645758267,-0.0019228789188606857,0.02084887050735223,0.018935541169591202,0.019560279240684063,0.009062318068266295
2015-09-10,323.757,-0.002723007876392791,0.00034651518782027326,-0.00215279877299287,-0.0022999512745782826,0.01981095160842859,0.017161215760805565,0.019459420973188285,0.024107586862986752
2015-09-11,323.596,-0.0004972865451557951,0.004577866349959292,-0.0026580745973197816,-0.002865248322548275,0.015788136530093637,0.017015524705191375,0.01913929782065773,0.028578845226764127
2015-09-14,328.217,0.014280151794212381,0.010472013796709345,-0.0005914591095672938,-0.0026641893310124193,0.011474959765065074,0.017751525116603797,0.019291152281928823,-0.008262826118086486
2015-09-15,325.128,-0.009411456444973876,0.0039997963431459786,0.0010484970080045565,-0.00310618856068704,0.011799494425709945,0.015814625637588498,0.019288693722309326,0.00639440466523955
2015-09-16,327.583,0.0075508722718438115,0.0018398546399067462,0.002979306060708975,-0.0029886003346284774,0.009222942318886717,0.015245894752370039,0.0193443273793568,-0.00020758097947704002
2015-09-18,331.562,0.0121465399608649,0.004813764207358284,0.002580139697589279,-0.0027068332923839366,0.009765219114998778,0.014911680792393588,0.01950590263843648,-0.02420361802619131
2015-09-21,332.844,0.0038665468298537675,0.005686530882360197,0.005132198616159744,-0.0024716882662486803,0.009358410251950472,0.012249504446939286,0.019542390786943795,-0.021941209695833463
2015-09-22,325.505,-0.022049368472918274,-0.0015793731710659342,0.004446320312821705,-0.003084812283734495,0.013980185566336276,0.013628283416540196,0.01986666959433208,0.00940384940323491
2015-09-23,327.207,0.005228798328750672,0.0013486777836789754,0.002674237063412477,-0.0024965665535734206,0.01345292359182905,0.012011142796589996,0.01984202114698303,0.0017817467230225592
2015-09-24,327.515,0.0009413001555589329,2.676336042199967e-05,0.0009333090001643729,-0.0017332375798301233,0.013008517056347724,0.010673721490238262,0.019505116521617277,0.023727157534769505
2015-09-28,323.537,-0.012146008579759782,-0.004831746347702936,-8.991070172326143e-06,-0.0021044800107976086,0.01183372165639862,0.011422081806209692,0.01959662516134131,0.038632366622673775
2015-09-29,325.541,0.0061940365398702735,-0.004366248405699635,0.0006601412383302807,-0.002632920868395017,0.012298089438766464,0.011585130861424433,0.019131112990461437,0.034668444220543604
2015-09-30,328.566,0.009292224328118381,0.0019020701545076958,0.00016134849172088072,-0.002521715412276171,0.008401994846808383,0.01102752889904233,0.01919235886769408,0.020345988325024544
2015-10-01,327.79,-0.0023617781511171554,0.0003839548585341301,0.0008663163211065528,-0.0027298009225535493,0.008336125919633048,0.010563118856916099,0.0191543522394475,0.0307880045150859
2015-10-05,335.286,0.02286829982610805,0.004769354792643954,0.0023980590765329767,-0.001967710609471607,0.013105728264028393,0.012561656609946157,0.019713590645822048,0.004184487273551696
2015-10-06,336.036,0.002236896261698984,0.007645935760935707,0.0014070947066163852,-0.0012022668378320592,0.00956491885978414,0.01208915924451,0.01940348045660899,0.00017855229796803762
2015-10-07,336.827,0.0023539144615458696,0.006877911345270826,0.0012558314697855954,-0.0008416969220098121,0.00986025940007153,0.01206440447664928,0.01936436628135314,-0.005231172085373159
2015-10-08,335.251,-0.004678959822104534,0.004083674515226243,0.0029928723348669694,0.001466526410712902,0.01092694408829698,0.00926081945033316,0.013630599286445276,0.01283814216810697
2015-10-09,337.882,0.00784785131140553,0.00612560040773078,0.0032547776331324552,0.0011884815459413964,0.010360626049634893,0.009367499986566628,0.013403099066015145,0.015315997892755506
2015-10-12,336.689,-0.00353081845141201,0.0008457767522267679,0.002807565772435361,0.001394328045725187,0.005072377173586152,0.00959422659545715,0.013276833729711654,0.021464912723611285
2015-10-13,336.096,-0.0017612693019374293,4.614363949948519e-05,0.003846039700217596,0.0005614166190174666,0.005113229185859964,0.008265881970338822,0.012627932290997903,0.02445432257450242
2015-10-14,335.065,-0.003067575930686517,-0.0010381544389469922,0.002919878453161917,0.0003073150313908054,0.005076203862350723,0.008489408355942632,0.01262148636921582,0.02463402623371591
2015-10-15,339.555,0.013400384999925352,0.002577714525458985,0.003330694520342614,0.000966861300832067,0.007630773192469574,0.008920494600274107,0.01277569562483043,0.014984317709943795
2015-10-16,343.057,0.010313498549572309,0.003070843973092341,0.0045982221904115606,0.00217101183984089,0.008120451457957452,0.008922294537175971,0.011832362160991282,0.0003206464231890749
2015-10-19,343.916,0.0025039570683589307,0.004277799077046529,0.0025617879146366484,0.0026463843506262003,0.0073010724966441325,0.006196644452754174,0.011536262054004652,-0.003745100547808189
2015-10-20,344.315,0.0011601670175276357,0.004862086340939542,0.0024541149902195135,0.0021471164648083924,0.0067964138180324875,0.006212252000247221,0.011252856382277469,-0.014315379812090634
2015-10-21,343.319,-0.0028926999985477986,0.0048970615273672856,0.0019294535442101468,0.0027724945433851623,0.006745665538968212,0.006439067981902473,0.010371293575734132,-0.02101252770746742
2015-10-23,344.643,0.0038564716779436736,0.00298827886297095,0.0027829966942149675,0.0034073964473012143,0.004810797104190731,0.006017671022898626,0.009801051902932501,-0.031159779830142953
2015-10-26,343.167,-0.004282692525308773,6.904064799473364e-05,0.0015699423105435372,0.0024996523356961564,0.0035061908748698425,0.006105257145687158,0.00916943290949237,-0.02653227145966819
2015-10-27,342.628,-0.0015706638458825584,-0.0007458835348535641,0.0017659577710964825,0.0018356108478987387,0.003263924154227911,0.005952860278013841,0.008690786847159352,-0.024131127636970673
2015-10-28,339.386,-0.009462157208400823,-0.002870348380039256,0.000995868980450143,0.0016109725368318043,0.0048058934442515595,0.006884989930754133,0.008897322712220587,-0.014894544854531455
2015-10-29,336.105,-0.009667458292327957,-0.004225300038795288,0.00033588074428599903,0.001305300145259399,0.005687863851373712,0.007597272144812187,0.009126814168641919,-0.01691138185983554
2015-10-30,333.904,-0.006548548816590172,-0.006306304137702057,-0.0016590126373655534,0.0006110101248993138,0.003458205505416242,0.006292720655845379,0.008895055539418441,-0.007451243471177316
2015-11-02,334.062,0.0004731898988932226,-0.005355127652861657,-0.002643043502433462,0.0009404983363615505,0.004614639562810301,0.004806327951227318,0.00869175325009687,-0.00433452472894269
2015-11-03,334.36,0.0008920499787463676,-0.004862584887935872,-0.002804234211394718,0.0007185375932583023,0.005212285088057382,0.0046386365569963854,0.008601679805448988,-0.019248713961000252
2015-11-04,334.331,-8.67328627826014e-05,-0.002987500018812228,-0.002928924199425742,0.0003107618324700523,0.004815201035772873,0.0045358498225654765,0.008326813272649027,-0.016223443234399504
2015-11-05,330.421,-0.011694996874355157,-0.003393007735217668,-0.003809153887006478,-0.00020795629100357852,0.005547997847707981,0.005315178239263221,0.008578564584292897,0.0016615166711559937
2015-11-06,331.416,0.0030113098138435657,-0.0014810360091309204,-0.0038936700734164887,0.0006273996518884828,0.005828824598898523,0.00518486641177077,0.0075350746308763625,-0.0019854201366259483
2015-11-09,332.614,0.003614792285224544,-0.0008527155318646562,-0.0031039215923631567,0.0005735994504376118,0.006246505399303248,0.005695360677886781,0.007506796810351998,-0.020510261143547814
2015-11-10,327.924,-0.014100428725188907,-0.0038512112726517113,-0.004356898080293792,7.220848774601718e-05,0.008419889153695367,0.006623250194689125,0.007969463410249554,0.007861577682633847
2015-11-13,328.907,0.0029976457959770553,-0.00323433554089978,-0.003110917779856004,0.0005769969669372451,0.008865819202815957,0.006727290721342336,0.007641734496299008,0.009476842998172863
2015-11-16,330.97,0.006272289735396397,0.00035912178105053095,-0.0015169429770835684,0.0005796054067881159,0.008195112215051967,0.006887644066724743,0.007643731033543842,0.002812943771338672
2015-11-17,330.758,-0.0006405414388012121,-0.0003712484694784246,-0.0009261422393046726,0.00024851321455746274,0.008061288336034148,0.00665763833939419,0.007466390135352701,-0.0005351344487509735
2015-11-18,325.792,-0.01501399814970461,-0.004097006556464255,-0.002474861044164456,-0.0001732274520621191,0.009862209555072207,0.007968281486810877,0.007959936632002932,0.01924847755623227
2015-11-19,330.502,0.014457076907965938,0.0016144945701667135,-0.001118358351242499,-0.0004536015493335229,0.010841264245400608,0.009593950791439286,0.00723552700867176,0.015803232658198718
2015-11-20,332.024,0.004605115854064312,0.001935988581784165,-0.0006491734795578075,-0.0003746608962546786,0.010916111465479795,0.009763239372992854,0.007278683037848287,0.013143628171457422
2015-11-23,331.901,-0.0003704551478206364,0.0006074396051407582,0.00048328069309564457,-0.0004654732165668955,0.010657590266723417,0.008963695495330114,0.007260438535434533,0.014124693809298483
2015-11-24,330.581,-0.003977089553812707,-5.987001786154078e-05,-0.0002155592436699827,-0.0004420775409571679,0.01085784119233572,0.009016963835700541,0.007247512351510711,0.01295597750626909
2015-11-26,332.063,0.004483016265302453,0.0038395328651398717,-0.00012873684566219178,-0.0005542387091606038,0.0069382277061637,0.009062010869679076,0.007140034888515524,-0.0004697903711042839
2015-11-27,335.725,0.011028027813999364,0.003153723046346557,0.0023841088082566355,-6.894383364689135e-05,0.0056821333449896035,0.00820028224385592,0.007420025061378075,-0.02070742423114158
2015-11-30,336.388,0.001974830590512955,0.0026276659936362856,0.002281827287710225,5.5592829434788124e-05,0.005635736944436956,0.008198157827218487,0.007421994695232129,-0.027173977668644378
2015-12-01,336.589,0.0005975242874300957,0.002821261880686432,0.0017143507429135951,0.00017776283670534188,0.005522487477545322,0.008086895542249338,0.007398941894776845,-0.03645098324663021
2015-12-02,334.864,-0.0051249446654525466,0.002591690858358464,0.0012659104202484618,-0.00043974815214058806,0.005887541374250831,0.008351981620261986,0.007020726136548483,-0.04494959147594235
2015-12-03,331.907,-0.008830450570978088,-7.100250889764403e-05,0.001884265178121114,-0.001077879789492268,0.007584376983818902,0.00715602177672016,0.00687820767026618,-0.029607691311120288
2015-12-04,328.773,-0.009442404046916653,-0.004165088881080847,-0.0005056829173671451,-0.0014760918266681208,0.005265882487637852,0.006446162949711099,0.007008273455252172,-0.03176355722641466
2015-12-07,327.247,-0.0046415003665143395,-0.005488355072486306,-0.0014303445394250104,-0.00166948073946952,0.0040215439576628,0.006292957984089051,0.007013064115282597,-0.024003275813070934
2015-12-08,324.32,-0.00894431423359121,-0.0073967227766905674,-0.0022877304480020677,-0.0018712012139709669,0.002312339339347484,0.00670320943682733,0.00713542687214295,-0.00917612234829801
2015-12-09,319.812,-0.013899851998026569,-0.009151704243205373,-0.003280006692423454,-0.002463078669836642,0.0032831984034176753,0.00764880863662561,0.0073763083422265265,0.011378559903943541
2015-12-10,322.08,0.0070916663539828395,-0.0059672808582131864,-0.0030191416835554153,-0.0020839333738602544,0.00800247914689678,0.0079802884440234,0.00756935163545038,0.015878042722305086
2015-12-11,318.33,-0.011643070044709436,-0.006407414057771743,-0.005286251469426295,-0.002419680247154484,0.008296508385040452,0.006656795479655766,0.007766615804635453,0.01734677850029831
2015-12-14,319.392,0.0033361605880690703,-0.004811881866855061,-0.005150118469670684,-0.0019930696539388207,0.009413001465858682,0.006833363329962895,0.007717786520872352,0.023591699228534324
2015-12-15,321.344,0.006111612062919436,-0.0018006966075529319,-0.00459870969212175,-0.001467100642097241,0.010140610502134604,0.007535135112844314,0.007714413195077126,0.012195653256323435
2015-12-16,323.451,0.006556836287592294,0.002290641049570841,-0.0034305315968172654,-0.0010302544719578254,0.007922933503943201,0.00831014930173566,0.007787457573687798,0.015850932598755252
2015-12-17,327.194,0.011572077378026346,0.003186723254379542,-0.0013902788019168222,-0.0006602915559867213,0.00880584892256729,0.00928451559921024,0.008117972004910276,0.004070979296686428
2015-12-18,323.852,-0.01021412373087538,0.003472512517146353,-0.0014674507703126948,-0.0010304973463074463,0.008207061808334113,0.009361766407693034,0.008296025200874031,0.02012338969652827
2015-12-21,326.927,0.00949507799859206,0.004704295999250952,-5.3792933802054856e-05,-0.0007111036509282909,0.008632637263592674,0.009882094884928245,0.00851516631711128,0.010877045946036779
2015-12-22,325.263,-0.005089821275086059,0.002464009331649852,0.0003316563620484603,-0.0004909311309526543,0.009577832184454975,0.009566937828375501,0.008304146542885549,0.010240943482658693
2015-12-23,328.578,0.01019175252026816,0.0031909925781850256,0.002740816813877933,-0.0002515830407385011,0.01009038820497705,0.008565965081049802,0.008509512035675341,0.003572972018820675
2015-12-24,328.526,-0.0001582577044110245,0.0008449255616975515,0.002015824408038547,-0.0003773513737263534,0.008954307333800952,0.008462994094452194,0.008478222363133779,0.010315774093983432
2015-12-28,330.369,0.005609906065273451,0.004009731520927318,0.0037411220190368354,0.00027965978595572517,0.006539131506910254,0.007001475465190599,0.008134858726390758,-0.019111962684150163
2015-12-29,330.483,0.0003450686959127758,0.0021797296603914607,0.003442012829821206,0.00019124054928691588,0.0058659431690874855,0.007084101523436448,0.008118697364479484,-0.01813406438455234
2015-12-30,328.594,-0.0057158764596061395,0.002054518623487445,0.0022592639775686485,-0.000208364990546502,0.0060632704300502115,0.007560215144250514,0.008104082612067187,-0.018518293091170146
2015-12-31,329.752,0.0035241057353452288,0.0007209892665028583,0.001955990922343942,-6.954341807495398e-05,0.0043042595556729586,0.007428343831405891,0.008132045831749991,-0.0507927169509208
2016-01-01,331.915,0.0065594749993935775,0.0020645358072637785,0.001454730684480665,0.0006495723535616522,0.004959734246201151,0.006854300818238437,0.00770773960792501,-0.05074793245258569
2016-01-04,324.055,-0.02368076164078159,-0.0037935977339472295,0.00010806689349004416,-0.0006216889313965986,0.012011014764169662,0.010001826137533464,0.00846025812490598,-0.03375661538936303
2016-01-05,324.49,0.0013423647220378587,-0.003594138528722213,-0.0007072044341653761,-0.0007304473024641471,0.01210483925253966,0.009469773991403191,0.008411581149596208,-0.043378840642238625
2016-01-06,322.509,-0.006104964713858685,-0.003671956179572722,-0.0008087187780426386,-0.000921597621332082,0.012123125954864072,0.009527241696413337,0.008468085960855912,-0.034588182035230064
2016-01-07,313.003,-0.029475146430022248,-0.010271806612646216,-0.004775408673071679,-0.0017715328505390666,0.015685279109668836,0.012294183030038855,0.00993746539734299,-0.013354504589412897
2016-01-08,315.071,0.00660696542844641,-0.010262308526835651,-0.004098886359785936,-0.0017007345451009348,0.01569802835419201,0.012754023156551334,0.009990983545427675,-0.03970851014533239
2016-01-11,313.116,-0.006204950630175565,-0.006767146324714446,-0.005280372029330837,-0.0022751671599067656,0.013793466314444006,0.012293637616377699,0.00972579258435546,-0.047215728356264086
2016-01-12,310.414,-0.008629389746930838,-0.008761497218508186,-0.006177817873615199,-0.002628641171154892,0.013027427370543243,0.012164237102034833,0.009758648768693983,-0.02695432551366872
2016-01-13,311.354,0.003028213933649937,-0.006934861489006461,-0.005303408834289591,-0.002547618182947564,0.014090001678856516,0.01251048315328009,0.009796375952542952,-0.051992266038014545
2016-01-14,308.823,-0.008129010708068596,-0.0026656343446157305,-0.006468720478630974,-0.0026477537177014327,0.007006115798427621,0.012133924888254221,0.009838890092410962,-0.047904463074317616
2016-01-15,302.56,-0.020280225242290784,-0.00804307247876317,-0.00915269050279941,-0.003029412873411856,0.008307393331124655,0.011898067229880415,0.010298338315270935,-0.0046007403490216925
2016-01-18,298.332,-0.01397408778424114,-0.009596899909576285,-0.008182023117145365,-0.0031804689979893384,0.008599091347809371,0.01093838858374124,0.010428066082066884,0.009945295844897561
2016-01-19,302.047,0.01245256962042296,-0.005380508036105525,-0.007071002627306855,-0.0026106666650914287,0.013154188653410667,0.012470248557292951,0.010805664777096187,0.001983135075004805
2016-01-20,295.166,-0.022781222789830857,-0.010542395380801683,-0.008738628434904073,-0.003071896950299417,0.014062215157090881,0.013406598382426452,0.01136610749576587,0.020425794298801314
2016-01-21,294.029,-0.0038520696828225898,-0.009687007175752483,-0.0061763207601841065,-0.002736970873125951,0.014372379482509464,0.01128348347199723,0.011182594824433094,0.03600325137996596
2016-01-22,301.168,0.024279917967275466,-0.0007749785338392323,-0.004409025506301201,-0.0021640291526828634,0.019174694456838524,0.01444833608207425,0.012105747693921184,0.004339770493545281
2016-01-25,301.299,0.0004349731711204008,0.002106833657233076,-0.003745033126171604,-0.001761427712155202,0.017722858972621214,0.014509077071470028,0.011979817293072313,-0.01270830636676512
2016-01-27,302.646,0.004470642119622115,0.0005104481570729069,-0.002435029939516309,-0.0017236116611034338,0.016898298917013024,0.014610115041937512,0.011998239863994549,-0.037951930638435605
2016-01-28,301.195,-0.004794380233011597,0.004107816668436759,-0.0032172893561824623,-0.0020871447376344682,0.01186532756471075,0.014494057617934085,0.011917603952469026,-0.027872308637261534
2016-01-29,304.615,0.011354770165507455,0.007149184638102768,-0.001268911268824857,-0.0019272136083706296,0.011247810248007473,0.015058985860940618,0.012068837849923814,-0.026495740524924982
2016-02-01,302.475,-0.007025261395532056,0.0008881487655412635,5.6585115851015556e-05,-0.0025471249008225763,0.0073739912272529715,0.013723838131618274,0.011826736364715935,-0.027734523514340026
2016-02-02,297.47,-0.016546822051409227,-0.002508210278964662,-0.0002006883108657931,-0.0027582148448403714,0.010765681027586755,0.01403663875932174,0.01202318303498314,-0.02902813729115561
2016-02-03,291.16,-0.021212223081319093,-0.007644783319152903,-0.0035671675810399982,-0.0037817915475040764,0.012577890851355009,0.014686701767647418,0.01224903505697985,-0.023688006594312583
2016-02-04,292.8,0.005632641846407438,-0.005559378903269097,-0.0007257811174161688,-0.00342437611012096,0.013957381706994985,0.013233017145192384,0.012365434548327663,-0.06101434426229513
2016-02-05,296.544,0.012786885245901436,-0.005272955887190301,0.0009381143754562338,-0.003337871685933184,0.014398965199352694,0.0138289056159944,0.012472586105911782,-0.07507823459587792
2016-02-08,294.086,-0.008288820546023423,-0.005525667717288574,-0.0023187594758736552,-0.0036088904473202637,0.014448411192490641,0.01133025416561108,0.012489437103056809,-0.02827064192107076
2016-02-09,288.835,-0.017855321232564725,-0.0057873675535196735,-0.0041477889162421675,-0.0043910646905815365,0.014707467685482038,0.012273368440594061,0.012626212225801856,-0.03444527152180299
2016-02-10,284.263,-0.015829106583343466,-0.004710744253924548,-0.006177763786538726,-0.004930203866556745,0.01343831452341997,0.012367915503370276,0.012761598553138366,-0.008478064327752666
2016-02-11,274.935,-0.032814682178123666,-0.012400209058830769,-0.008979793981049932,-0.005833497390507329,0.016655025779165573,0.014928667218627921,0.013740629665947626,0.03361521814247004
2016-02-12,274.28,-0.0023823812901232477,-0.015434062366035705,-0.010353509126613003,-0.006030380291356278,0.011505491721983264,0.01340375721162322,0.013643900727333786,0.03911696077001614
2016-02-15,285.772,0.04189878955811577,-0.0053965403452078675,-0.005461104031248221,-0.004852403139398872,0.02855585555781734,0.021335457121370163,0.016076966545409584,-0.0016691628291084504
2016-02-16,278.886,-0.024096132581218455,-0.006644702614938614,-0.006216035084229144,-0.004866248837413434,0.02936158855499695,0.021897456755646198,0.016093910857126734,0.0060239667821258
2016-02-17,281.853,0.010638755620576035,-0.0013511301741547133,-0.0030309372140396307,-0.004556369140795494,0.029676028357440733,0.021790001127225563,0.016305681844235493,-0.016217673751920403
2016-02-18,284.177,0.008245432902967087,0.006860892842063438,-0.0027696581083836657,-0.004078022553567969,0.02391452981128179,0.021920699490281387,0.01646836682997385,-0.04054515319677543
2016-02-19,285.009,0.002927752773799419,0.007922919654847971,-0.0037555713555938674,-0.00299792591344058,0.023516010044952396,0.021357766725753742,0.015794013269472638,-0.03319895161205433
2016-02-22,285.295,0.0010034770831799378,-0.0002561428401391952,-0.0028263415926735314,-0.0031847088582827956,0.013883844452019697,0.02134075732776375,0.01570941454135226,-0.036215145726353426
2016-02-23,280.566,-0.016575825023221746,0.0012479186714601464,-0.0026983919717392334,-0.0035304046713843353,0.010697201241682304,0.021244255862698517,0.01589122552906843,0.016705516705516787
2016-02-24,277.282,-0.011704910787479594,-0.0032208146101509794,-0.0022859723921528465,-0.003632922039402627,0.010457778735190373,0.020999646770333037,0.015935114146259036,0.05799510967174215
2016-02-25,272.655,-0.016686982927128335,-0.008207297776170065,-0.0006732024670533133,-0.004290095268095236,0.00952625752303757,0.018909853972137906,0.016056999221961923,0.09223744292237446
2016-02-26,275.547,0.010606810804863587,-0.0066714861699572305,0.0006257167424453703,-0.00366556788433083,0.012053900552109448,0.019222928124928665,0.01626554323123454,0.08976327087574898
2016-02-29,274.963,-0.0021194206433022833,-0.007296065715253675,-0.003776104277696435,-0.003060207731031213,0.011630260268589421,0.012631519869626571,0.01596096413378598,0.08825551074144511
2016-03-01,285.253,0.03742321694191575,0.0035037426777738247,0.0023758306746169853,-0.001346964240159317,0.021630839197705535,0.016131456950377123,0.01743911349374509,0.0579590749264689
2016-03-02,293.363,0.028430901690779775,0.011530905173425698,0.00415504528163736,-0.0008143531711474231,0.022019628999846344,0.018015270932348296,0.018106334985960353,0.02039452828066257
2016-03-03,297.804,0.015138241700555222,0.01789595009896241,0.004844326161396173,0.0004496289785321128,0.015440619552074061,0.018318473166193654,0.017841596136407758,0.006239002834078855
2016-03-04,300.281,0.008317551141018953,0.01743809816619348,0.005383305998118126,0.0008552830059934976,0.015741799147449942,0.0183351004537142,0.017878726484218812,0.006543870574561739
2016-03-08,299.23,-0.0035000549485314503,0.01716197130514765,0.004932952794946988,-7.071609120006632e-05,0.016176722823624944,0.0185091154664049,0.017334784818111282,0.004464792968619236
2016-03-09,301.786,0.008541924272298829,0.011385712771224266,0.007444727724499045,0.00019951561217254794,0.01165876031243256,0.01690033930318202,0.0174059831897086,0.0005202361938592137
2016-03-10,299.346,-0.008085199445964975,0.0040824925438753155,0.007806698858650507,-0.00021901244001368836,0.009560329451846407,0.01647810995373014,0.017450638051026434,0.012958248982782639
2016-03-11,299.662,0.001055634616797807,0.0012659711271238328,0.009580960613043121,-2.4011945020041558e-05,0.007294996777784617,0.014367824168640025,0.017430421545278168,0.024581027958166413
2016-03-14,302.246,0.008623048634795127,0.0013270706258790676,0.009382584396036276,-0.00011506932937711915,0.007369719380161784,0.014365781247177772,0.017375978754939916,0.03194417792129589
2016-03-15,300.566,-0.005558386215202216,0.0009154043725449146,0.009038687838846282,-6.617349003279112e-05,0.007754226009859444,0.014708783740171994,0.017357917515037753,0.04014758821689757
