date,nav
19-07-2021,663.18900
16-07-2021,667.92600
15-07-2021,668.05000
14-07-2021,665.70700
13-07-2021,663.32500
12-07-2021,657.13300
09-07-2021,656.88000
08-07-2021,658.78100
07-07-2021,664.50200
06-07-2021,662.76600
05-07-2021,665.81500
02-07-2021,660.61000
01-07-2021,658.31200
30-06-2021,659.64600
29-06-2021,659.98800
28-06-2021,663.10600
25-06-2021,664.60500
24-06-2021,659.00400
23-06-2021,657.03200
22-06-2021,660.64800
21-06-2021,659.05400
18-06-2021,655.94000
17-06-2021,661.41900
16-06-2021,666.70700
15-06-2021,669.75500
14-06-2021,668.90200
11-06-2021,669.40000
10-06-2021,667.49100
09-06-2021,663.40700
08-06-2021,666.17900
07-06-2021,666.13700
04-06-2021,659.57400
03-06-2021,658.78000
02-06-2021,655.00400
01-06-2021,652.78500
31-05-2021,653.14300
28-05-2021,646.90100
27-05-2021,644.53900
26-05-2021,642.69300
25-05-2021,641.50900
24-05-2021,642.13400
21-05-2021,637.85000
20-05-2021,626.25100
19-05-2021,631.09400
18-05-2021,631.88800
17-05-2021,625.94300
14-05-2021,616.55000
12-05-2021,621.27100
11-05-2021,624.92100
10-05-2021,622.36200
07-05-2021,613.97300
06-05-2021,609.62600
05-05-2021,606.17000
04-05-2021,598.02000
03-05-2021,601.82700
30-04-2021,602.18000
29-04-2021,608.51900
28-04-2021,609.63900
27-04-2021,602.78100
26-04-2021,596.24300
23-04-2021,591.19600
22-04-2021,591.41100
20-04-2021,586.92000
19-04-2021,588.15200
16-04-2021,599.09200
15-04-2021,597.32700
13-04-2021,593.13100
12-04-2021,582.05300
09-04-2021,607.51200
08-04-2021,609.58000
07-04-2021,608.87600
06-04-2021,602.87100
05-04-2021,602.58400
01-04-2021,613.23600
31-03-2021,605.48500
30-03-2021,609.44400
26-03-2021,598.77000
25-03-2021,592.34800
24-03-2021,602.21800
23-03-2021,614.68500
22-03-2021,612.02400
19-03-2021,613.71400
18-03-2021,607.34800
17-03-2021,613.87100
16-03-2021,624.92400
15-03-2021,626.80200
12-03-2021,629.50000
10-03-2021,633.92200
09-03-2021,631.00500
08-03-2021,630.18000
05-03-2021,625.44300
04-03-2021,634.05600
03-03-2021,642.33000
02-03-2021,631.73500
01-03-2021,624.52300
26-02-2021,615.77200
25-02-2021,638.43600
24-02-2021,629.52900
23-02-2021,618.11100
22-02-2021,613.67000
19-02-2021,627.03500
18-02-2021,637.93400
17-02-2021,636.35900
16-02-2021,636.14400
15-02-2021,635.32100
12-02-2021,626.59100
11-02-2021,627.74400
10-02-2021,627.00000
09-02-2021,628.11500
08-02-2021,629.69000
05-02-2021,620.49600
04-02-2021,619.45000
03-02-2021,611.96800
02-02-2021,603.69700
01-02-2021,585.41700
29-01-2021,557.53600
28-01-2021,564.24400
27-01-2021,566.48300
25-01-2021,577.20300
22-01-2021,580.70400
21-01-2021,589.85200
20-01-2021,595.83000
19-01-2021,591.91200
18-01-2021,581.92900
15-01-2021,591.12700
14-01-2021,596.80600
13-01-2021,594.69000
12-01-2021,590.42900
11-01-2021,583.94500
08-01-2021,579.23900
07-01-2021,571.64200
06-01-2021,569.84500
05-01-2021,569.68900
04-01-2021,567.09700
01-01-2021,560.57200
31-12-2020,557.81000
30-12-2020,557.27700
29-12-2020,557.09800
28-12-2020,555.42200
24-12-2020,550.07800
23-12-2020,543.29400
22-12-2020,537.17000
21-12-2020,529.98800
18-12-2020,553.65700
17-12-2020,552.59300
16-12-2020,552.73800
15-12-2020,548.98400
14-12-2020,550.56700
11-12-2020,545.50000
10-12-2020,542.09100
09-12-2020,545.01700
08-12-2020,540.01000
07-12-2020,540.44600
04-12-2020,534.48800
03-12-2020,528.77100
02-12-2020,524.55600
01-12-2020,522.39300
27-11-2020,515.62100
26-11-2020,517.66200
25-11-2020,511.98800
24-11-2020,518.06700
23-11-2020,512.43700
20-11-2020,511.05900
19-11-2020,508.14300
18-11-2020,514.06700
17-11-2020,511.27900
13-11-2020,504.97400
12-11-2020,503.02900
11-11-2020,505.75100
10-11-2020,497.75600
09-11-2020,490.51500
06-11-2020,482.46400
05-11-2020,479.07900
04-11-2020,469.05900
03-11-2020,467.34800
02-11-2020,460.58600
30-10-2020,455.45700
29-10-2020,454.81000
28-10-2020,457.80100
27-10-2020,463.82100
26-10-2020,461.31400
23-10-2020,469.53600
22-10-2020,467.06200
21-10-2020,467.34600
20-10-2020,463.09200
19-10-2020,462.21700
16-10-2020,456.26400
15-10-2020,451.06500
14-10-2020,462.16900
13-10-2020,461.81700
12-10-2020,463.45600
09-10-2020,464.39300
08-10-2020,458.93200
07-10-2020,456.20400
06-10-2020,456.26900
05-10-2020,452.21800
01-10-2020,449.90000
30-09-2020,443.82100
29-09-2020,445.23900
28-09-2020,447.73300
25-09-2020,438.65100
24-09-2020,427.51200
23-09-2020,442.26700
22-09-2020,444.47200
21-09-2020,448.90500
18-09-2020,461.38500
17-09-2020,460.87100
16-09-2020,463.97800
15-09-2020,462.07700
14-09-2020,458.24200
11-09-2020,459.26700
10-09-2020,458.90600
09-09-2020,452.58800
08-09-2020,456.24500
07-09-2020,459.26200
04-09-2020,459.41400
03-09-2020,469.44500
02-09-2020,470.96600
01-09-2020,467.35000
31-08-2020,464.39300
28-08-2020,477.65800
27-08-2020,472.93600
26-08-2020,472.10200
25-08-2020,470.45300
24-08-2020,470.06200
21-08-2020,468.72600
20-08-2020,465.77800
19-08-2020,466.51800
18-08-2020,464.45900
17-08-2020,460.58600
14-08-2020,457.43600
13-08-2020,462.00100
12-08-2020,460.96700
11-08-2020,459.37600
10-08-2020,457.07700
07-08-2020,451.47400
06-08-2020,452.32300
05-08-2020,447.87800
04-08-2020,447.43900
03-08-2020,442.39400
31-07-2020,446.72200
30-07-2020,445.62200
29-07-2020,451.03700
28-07-2020,452.24200
27-07-2020,449.05900
24-07-2020,453.97100
23-07-2020,456.91300
22-07-2020,453.29900
21-07-2020,453.04800
20-07-2020,445.00600
17-07-2020,441.95100
16-07-2020,433.56900
15-07-2020,429.44400
14-07-2020,430.01500
13-07-2020,438.57300
10-07-2020,438.05800
09-07-2020,441.10700
08-07-2020,437.64600
07-07-2020,439.37500
06-07-2020,440.95300
03-07-2020,435.98700
02-07-2020,433.05800
01-07-2020,429.28900
30-06-2020,423.46300
29-06-2020,425.15200
26-06-2020,431.06900
25-06-2020,427.27300
24-06-2020,427.79200
23-06-2020,436.76400
22-06-2020,429.46700
19-06-2020,423.27800
18-06-2020,417.01000
17-06-2020,407.35800
16-06-2020,408.70500
15-06-2020,406.52600
12-06-2020,413.27600
11-06-2020,411.09400
10-06-2020,420.80500
09-06-2020,418.76700
08-06-2020,424.54500
05-06-2020,422.31000
04-06-2020,412.78800
03-06-2020,412.61800
02-06-2020,409.52300
01-06-2020,405.40000
29-05-2020,396.41200
28-05-2020,391.16800
27-05-2020,384.87500
26-05-2020,372.83000
22-05-2020,371.84300
21-05-2020,376.34800
20-05-2020,374.46000
19-05-2020,367.10200
18-05-2020,364.97600
15-05-2020,379.59100
14-05-2020,380.28900
13-05-2020,390.18800
12-05-2020,379.85000
11-05-2020,379.53800
08-05-2020,380.70600
07-05-2020,382.42600
06-05-2020,385.95000
05-05-2020,384.93700
04-05-2020,387.97000
30-04-2020,409.95900
29-04-2020,398.07000
28-04-2020,390.18000
27-04-2020,387.57800
24-04-2020,383.66800
23-04-2020,389.96600
22-04-2020,386.92500
21-04-2020,382.09400
20-04-2020,393.21900
17-04-2020,394.51400
16-04-2020,383.05400
15-04-2020,376.73700
13-04-2020,377.96400
09-04-2020,380.21700
08-04-2020,366.44000
07-04-2020,367.64600
03-04-2020,344.12500
01-04-2020,348.50900
31-03-2020,361.42100
30-03-2020,345.29000
27-03-2020,356.99400
26-03-2020,352.93000
25-03-2020,341.78600
24-03-2020,326.97600
23-03-2020,322.02000
20-03-2020,366.27900
19-03-2020,348.48700
18-03-2020,359.37700
17-03-2020,373.49500
16-03-2020,381.65400
13-03-2020,411.89800
12-03-2020,391.20500
11-03-2020,431.54700
09-03-2020,434.27000
06-03-2020,456.53100
05-03-2020,469.94800
04-03-2020,470.72700
03-03-2020,473.12400
02-03-2020,464.06500
28-02-2020,468.77000
27-02-2020,487.25800
26-02-2020,490.56000
25-02-2020,496.08000
24-02-2020,497.53200
20-02-2020,509.15600
19-02-2020,508.77600
18-02-2020,502.23500
17-02-2020,502.68000
14-02-2020,507.92000
13-02-2020,512.39500
12-02-2020,513.42400
11-02-2020,512.48800
10-02-2020,508.67900
07-02-2020,513.55200
06-02-2020,513.09300
05-02-2020,510.38200
04-02-2020,504.02200
03-02-2020,492.22400
31-01-2020,509.30500
30-01-2020,514.48500
29-01-2020,518.98200
28-01-2020,515.82100
27-01-2020,519.23300
24-01-2020,524.51600
23-01-2020,521.53000
22-01-2020,516.49100
21-01-2020,519.18400
20-01-2020,522.08900
17-01-2020,527.54100
16-01-2020,528.63200
15-01-2020,530.35600
14-01-2020,531.01000
13-01-2020,529.73200
10-01-2020,526.33100
09-01-2020,523.88200
08-01-2020,515.01000
07-01-2020,517.25300
06-01-2020,515.37200
03-01-2020,527.57200
02-01-2020,530.34200
01-01-2020,525.27400
31-12-2019,523.59500
30-12-2019,525.24100
27-12-2019,525.82600
26-12-2019,518.46300
24-12-2019,522.60000
23-12-2019,524.37800
20-12-2019,526.12700
19-12-2019,524.13500
18-12-2019,522.97800
17-12-2019,522.71400
16-12-2019,518.46700
13-12-2019,520.39800
12-12-2019,513.19900
11-12-2019,509.06100
10-12-2019,506.89400
09-12-2019,512.37400
06-12-2019,511.83400
05-12-2019,518.18700
04-12-2019,520.59100
03-12-2019,517.45700
02-12-2019,522.86100
29-11-2019,524.64000
28-11-2019,528.97600
27-11-2019,523.52800
26-11-2019,522.01000
25-11-2019,524.59400
22-11-2019,519.39100
21-11-2019,520.25700
20-11-2019,523.97700
19-11-2019,520.85300
18-11-2019,517.15100
15-11-2019,515.78300
14-11-2019,513.67800
13-11-2019,512.99500
11-11-2019,519.13300
08-11-2019,517.49100
07-11-2019,523.86800
06-11-2019,523.45200
05-11-2019,521.34000
04-11-2019,523.50900
01-11-2019,520.31000
31-10-2019,519.38700
30-10-2019,515.79200
29-10-2019,511.43100
25-10-2019,502.50000
24-10-2019,498.82000
23-10-2019,502.58700
22-10-2019,501.49400
18-10-2019,503.98600
17-10-2019,498.39600
16-10-2019,493.18100
15-10-2019,492.05500
14-10-2019,488.88800
11-10-2019,487.68700
10-10-2019,485.62200
09-10-2019,490.21200
07-10-2019,481.95400
04-10-2019,486.65200
03-10-2019,492.33700
01-10-2019,492.24400
30-09-2019,498.99700
27-09-2019,501.57300
26-09-2019,504.45600
25-09-2019,497.51000
24-09-2019,505.45000
23-09-2019,507.30500
20-09-2019,495.37200
19-09-2019,473.34600
18-09-2019,480.69500
17-09-2019,478.49700
16-09-2019,488.53800
13-09-2019,492.94500
12-09-2019,487.71000
11-09-2019,488.99400
09-09-2019,487.48100
06-09-2019,485.23900
05-09-2019,480.60300
04-09-2019,478.00600
03-09-2019,473.83200
30-08-2019,484.31800
29-08-2019,481.69100
28-08-2019,485.73500
27-08-2019,488.97500
26-08-2019,484.93100
23-08-2019,475.61500
22-08-2019,470.06000
21-08-2019,479.20000
20-08-2019,485.48300
19-08-2019,489.44500
16-08-2019,489.20700
14-08-2019,487.50300
13-08-2019,481.16300
09-08-2019,489.09900
08-08-2019,488.62400
07-08-2019,480.57500
06-08-2019,486.78800
05-08-2019,483.18200
02-08-2019,490.03700
01-08-2019,493.02000
31-07-2019,500.72300
30-07-2019,497.31600
29-07-2019,504.35700
26-07-2019,507.89900
25-07-2019,507.34100
24-07-2019,508.42000
23-07-2019,513.42300
22-07-2019,515.81900
19-07-2019,515.98100
18-07-2019,521.45800
17-07-2019,528.98400
16-07-2019,528.36000
15-07-2019,523.47100
12-07-2019,523.37100
11-07-2019,524.66600
10-07-2019,521.52300
09-07-2019,524.91000
08-07-2019,523.43700
05-07-2019,536.65500
04-07-2019,544.06000
03-07-2019,542.85200
02-07-2019,541.80500
01-07-2019,539.68200
28-06-2019,538.99800
27-06-2019,540.84700
26-06-2019,541.49600
25-06-2019,537.92300
24-06-2019,532.10100
21-06-2019,532.35700
20-06-2019,535.49600
19-06-2019,528.72900
18-06-2019,529.18000
17-06-2019,526.00000
14-06-2019,533.36100
13-06-2019,536.16800
12-06-2019,534.94000
11-06-2019,537.55000
10-06-2019,534.13300
07-06-2019,533.17200
06-06-2019,531.99400
04-06-2019,541.76900
03-06-2019,543.15600
31-05-2019,538.18600
30-05-2019,539.49200
29-05-2019,535.22800
28-05-2019,540.12300
27-05-2019,539.54900
24-05-2019,532.33900
23-05-2019,520.27400
22-05-2019,522.61400
21-05-2019,519.98100
20-05-2019,526.31300
17-05-2019,505.55000
16-05-2019,502.39500
15-05-2019,496.58500
14-05-2019,500.15600
13-05-2019,495.61000
10-05-2019,503.79200
09-05-2019,504.04600
08-05-2019,507.47200
07-05-2019,513.62000
06-05-2019,519.71200
03-05-2019,522.32800
02-05-2019,521.86100
30-04-2019,524.76700
26-04-2019,524.03000
25-04-2019,517.40700
24-04-2019,521.41500
23-04-2019,515.17400
22-04-2019,515.65600
18-04-2019,522.94000
16-04-2019,525.12800
15-04-2019,522.03100
12-04-2019,520.96300
11-04-2019,518.35100
10-04-2019,518.52600
09-04-2019,522.80100
08-04-2019,518.72700
05-04-2019,521.99100
04-04-2019,519.75500
03-04-2019,522.12700
02-04-2019,528.02200
01-04-2019,526.15200
29-03-2019,524.07400
28-03-2019,521.18400
27-03-2019,514.98200
26-03-2019,516.88400
25-03-2019,510.55000
22-03-2019,512.68700
20-03-2019,515.35100
19-03-2019,517.93600
18-03-2019,512.88000
15-03-2019,510.06900
14-03-2019,504.53900
13-03-2019,504.28100
12-03-2019,502.73400
11-03-2019,498.20700
08-03-2019,491.01500
07-03-2019,492.17000
06-03-2019,491.31300
05-03-2019,488.19600
01-03-2019,480.85500
28-02-2019,475.65400
27-02-2019,474.04300
26-02-2019,474.21900
25-02-2019,476.72500
22-02-2019,474.06400
21-02-2019,472.60000
20-02-2019,470.50600
19-02-2019,463.63500
18-02-2019,463.55400
15-02-2019,467.30300
14-02-2019,467.19500
13-02-2019,469.52900
12-02-2019,473.66900
11-02-2019,475.73500
08-02-2019,478.89200
07-02-2019,486.39400
06-02-2019,486.54200
05-02-2019,480.28400
04-02-2019,481.79100
01-02-2019,483.50900
31-01-2019,485.40800
30-01-2019,477.94900
29-01-2019,473.87000
28-01-2019,473.97800
25-01-2019,479.29500
24-01-2019,481.02200
23-01-2019,479.76300
22-01-2019,484.12300
21-01-2019,486.60900
18-01-2019,485.88600
17-01-2019,487.16900
16-01-2019,487.22100
15-01-2019,486.04900
14-01-2019,480.60200
11-01-2019,483.95000
10-01-2019,485.02100
09-01-2019,485.25500
08-01-2019,484.66200
07-01-2019,481.43600
04-01-2019,479.64800
03-01-2019,476.14500
02-01-2019,481.17200
01-01-2019,486.37800
31-12-2018,483.46600
28-12-2018,483.20600
27-12-2018,478.70000
26-12-2018,476.38100
24-12-2018,474.13500
21-12-2018,476.98600
20-12-2018,483.85100
19-12-2018,485.11800
18-12-2018,481.28900
17-12-2018,479.37000
14-12-2018,475.12300
13-12-2018,473.35300
12-12-2018,470.82200
11-12-2018,463.19900
10-12-2018,460.16800
07-12-2018,467.83900
06-12-2018,466.27000
05-12-2018,473.10200
04-12-2018,478.83700
03-12-2018,478.19700
30-11-2018,475.78000
29-11-2018,477.55400
28-11-2018,475.09000
27-11-2018,475.64700
26-11-2018,472.76500
22-11-2018,469.59200
21-11-2018,473.78400
20-11-2018,475.83100
19-11-2018,481.41400
16-11-2018,479.64500
15-11-2018,477.94000
14-11-2018,475.70600
13-11-2018,474.00800
12-11-2018,469.58600
09-11-2018,475.36200
06-11-2018,472.96700
05-11-2018,473.23100
02-11-2018,473.93100
01-11-2018,469.60200
31-10-2018,469.32200
30-10-2018,460.65400
29-10-2018,461.92000
26-10-2018,445.15700
25-10-2018,448.30000
24-10-2018,452.66900
23-10-2018,450.75700
22-10-2018,455.03800
19-10-2018,456.25500
17-10-2018,460.79200
16-10-2018,466.66100
15-10-2018,461.74900
12-10-2018,460.10200
11-10-2018,451.20300
10-10-2018,461.12300
09-10-2018,451.99500
08-10-2018,454.09800
05-10-2018,454.35900
04-10-2018,468.13100
03-10-2018,476.23800
01-10-2018,481.69400
28-09-2018,476.14700
27-09-2018,478.88800
26-09-2018,482.19600
25-09-2018,482.08200
24-09-2018,478.71800
21-09-2018,485.08400
19-09-2018,488.13500
18-09-2018,488.23100
17-09-2018,496.39800
14-09-2018,500.52900
12-09-2018,494.81300
11-09-2018,492.02500
10-09-2018,498.45000
07-09-2018,503.49600
06-09-2018,500.53200
05-09-2018,496.56900
04-09-2018,498.15800
03-09-2018,502.99400
31-08-2018,507.21600
30-08-2018,505.92200
29-08-2018,504.18800
28-08-2018,504.29500
27-08-2018,504.53200
24-08-2018,496.84000
23-08-2018,497.80600
21-08-2018,497.00900
20-08-2018,495.17800
17-08-2018,490.97400
16-08-2018,485.89600
14-08-2018,487.36000
13-08-2018,484.30200
10-08-2018,488.62700
09-08-2018,492.90100
08-08-2018,487.94200
07-08-2018,486.02500
06-08-2018,487.83000
03-08-2018,484.43800
02-08-2018,478.67400
01-08-2018,481.64000
31-07-2018,481.90300
30-07-2018,481.87200
27-07-2018,476.82000
26-07-2018,471.13900
25-07-2018,465.79000
24-07-2018,466.14100
23-07-2018,461.49200
20-07-2018,456.74200
19-07-2018,453.69000
18-07-2018,454.59600
17-07-2018,457.59100
16-07-2018,451.40500
13-07-2018,456.93900
12-07-2018,459.07200
11-07-2018,456.84600
10-07-2018,459.54500
09-07-2018,455.20300
06-07-2018,450.96900
05-07-2018,449.27800
04-07-2018,451.37700
03-07-2018,451.05100
02-07-2018,449.96000
29-06-2018,452.74600
28-06-2018,445.24500
27-06-2018,449.67500
26-06-2018,456.11500
25-06-2018,456.47400
22-06-2018,461.41100
21-06-2018,458.24600
20-06-2018,460.02400
19-06-2018,458.42000
18-06-2018,463.04900
15-06-2018,463.58500
14-06-2018,465.10800
13-06-2018,467.77800
12-06-2018,466.54600
11-06-2018,463.60100
08-06-2018,463.41600
07-06-2018,463.17100
06-06-2018,458.07700
05-06-2018,453.35900
04-06-2018,455.97600
01-06-2018,459.46500
31-05-2018,462.52300
30-05-2018,458.32400
29-05-2018,459.49400
28-05-2018,463.25200
25-05-2018,457.56500
24-05-2018,453.64200
23-05-2018,448.75400
22-05-2018,451.57800
21-05-2018,449.46300
18-05-2018,450.50300
17-05-2018,457.16300
16-05-2018,459.66100
15-05-2018,464.21800
14-05-2018,466.22000
11-05-2018,465.99200
10-05-2018,462.75800
09-05-2018,465.33500
08-05-2018,465.39600
07-05-2018,463.98300
04-05-2018,459.02900
03-05-2018,461.94000
02-05-2018,463.48900
30-04-2018,466.76200
27-04-2018,464.33700
26-04-2018,458.47100
25-04-2018,458.34500
24-04-2018,461.20400
23-04-2018,461.15500
20-04-2018,460.01000
19-04-2018,461.70100
18-04-2018,459.63000
17-04-2018,460.91000
16-04-2018,460.00900
13-04-2018,459.05600
12-04-2018,458.42900
11-04-2018,457.13200
10-04-2018,458.01900
09-04-2018,455.76100
06-04-2018,453.95800
05-04-2018,452.94100
04-04-2018,443.51400
03-04-2018,449.78300
02-04-2018,446.87700
28-03-2018,443.96900
27-03-2018,448.12000
26-03-2018,444.72100
23-03-2018,437.22200
22-03-2018,443.44600
21-03-2018,446.35400
20-03-2018,445.55400
19-03-2018,444.28900
16-03-2018,449.62700
15-03-2018,455.77800
14-03-2018,458.14700
13-03-2018,457.88000
12-03-2018,455.39700
09-03-2018,448.78200
08-03-2018,451.09200
07-03-2018,446.85700
06-03-2018,452.59400
05-03-2018,458.69300
01-03-2018,463.24600
28-02-2018,466.96900
27-02-2018,468.78800
26-02-2018,472.21000
23-02-2018,469.48700
22-02-2018,463.80500
21-02-2018,465.25900
20-02-2018,464.04000
19-02-2018,463.81800
16-02-2018,468.69100
15-02-2018,473.84500
14-02-2018,473.37200
12-02-2018,477.95900
09-02-2018,473.78400
08-02-2018,477.84100
07-02-2018,472.21500
06-02-2018,472.94500
05-02-2018,480.05100
02-02-2018,483.29100
01-02-2018,495.76700
31-01-2018,498.02900
30-01-2018,500.28900
29-01-2018,503.14600
25-01-2018,503.78800
24-01-2018,506.86100
23-01-2018,505.89000
22-01-2018,498.49100
19-01-2018,495.59100
18-01-2018,491.33200
17-01-2018,492.80500
16-01-2018,485.65500
15-01-2018,489.53000
12-01-2018,487.02400
11-01-2018,486.11100
10-01-2018,485.42900
09-01-2018,486.23600
08-01-2018,485.78900
05-01-2018,482.96200
04-01-2018,481.93600
03-01-2018,476.96500
02-01-2018,475.47500
01-01-2018,476.13000
29-12-2017,479.07500
28-12-2017,476.89100
27-12-2017,478.08200
26-12-2017,480.05800
22-12-2017,478.63600
21-12-2017,476.53600
20-12-2017,474.55200
19-12-2017,475.55300
18-12-2017,472.43700
15-12-2017,468.45300
14-12-2017,465.69000
13-12-2017,463.96300
12-12-2017,468.22300
11-12-2017,471.82500
08-12-2017,469.45100
07-12-2017,466.39300
06-12-2017,459.83400
05-12-2017,464.34800
04-12-2017,464.74000
01-12-2017,463.90600
30-11-2017,469.37200
29-11-2017,475.70800
28-11-2017,476.66300
27-11-2017,479.11400
24-11-2017,478.56800
23-11-2017,477.71400
22-11-2017,477.39300
21-11-2017,475.93000
20-11-2017,475.15500
17-11-2017,474.75700
16-11-2017,471.71800
15-11-2017,465.53200
14-11-2017,468.89500
13-11-2017,471.63900
10-11-2017,475.85000
09-11-2017,473.26100
08-11-2017,471.34300
07-11-2017,473.88800
06-11-2017,480.92900
03-11-2017,481.21500
02-11-2017,478.47800
01-11-2017,478.92500
31-10-2017,473.04600
30-10-2017,474.89800
27-10-2017,472.69400
26-10-2017,475.06100
25-10-2017,472.79500
24-10-2017,451.11200
23-10-2017,448.41900
18-10-2017,449.43700
17-10-2017,451.80600
16-10-2017,451.74000
13-10-2017,449.91200
12-10-2017,447.57000
11-10-2017,443.34300
10-10-2017,446.65100
09-10-2017,445.01400
06-10-2017,445.36600
05-10-2017,440.40500
04-10-2017,440.68900
03-10-2017,439.25700
29-09-2017,437.09100
28-09-2017,435.75200
27-09-2017,435.11900
26-09-2017,443.00800
25-09-2017,441.24700
22-09-2017,444.98700
21-09-2017,454.43800
20-09-2017,456.85000
19-09-2017,456.32600
18-09-2017,456.14500
15-09-2017,454.08800
14-09-2017,454.22600
13-09-2017,452.14200
12-09-2017,451.93400
11-09-2017,447.53800
08-09-2017,443.52100
07-09-2017,443.79300
06-09-2017,443.08000
05-09-2017,445.06000
04-09-2017,443.13000
01-09-2017,446.45600
31-08-2017,443.88900
30-08-2017,443.39100
29-08-2017,440.13800
28-08-2017,445.18200
24-08-2017,442.00300
23-08-2017,440.11200
22-08-2017,434.78400
21-08-2017,435.20400
18-08-2017,440.13000
17-08-2017,444.48500
16-08-2017,443.97500
14-08-2017,440.10100
11-08-2017,435.17600
10-08-2017,440.41300
09-08-2017,446.88300
08-08-2017,451.23300
07-08-2017,455.04800
04-08-2017,453.75600
03-08-2017,451.03500
02-08-2017,455.14300
01-08-2017,456.76500
31-07-2017,456.89500
28-07-2017,451.82100
27-07-2017,451.55200
26-07-2017,452.81700
25-07-2017,450.87400
24-07-2017,450.37900
21-07-2017,447.98500
20-07-2017,446.85000
19-07-2017,448.57500
18-07-2017,444.87400
17-07-2017,447.80500
14-07-2017,446.33700
13-07-2017,445.59600
12-07-2017,442.12000
11-07-2017,440.18000
10-07-2017,441.24900
07-07-2017,435.21900
06-07-2017,435.20400
05-07-2017,432.56100
04-07-2017,431.31100
03-07-2017,431.99200
30-06-2017,428.41900
29-06-2017,426.82000
28-06-2017,426.07700
27-06-2017,425.84600
23-06-2017,429.74000
22-06-2017,433.47800
21-06-2017,434.08400
20-06-2017,434.78600
19-06-2017,434.69000
16-06-2017,431.27100
15-06-2017,430.57100
14-06-2017,431.53100
13-06-2017,430.43600
12-06-2017,430.62700
09-06-2017,434.41300
08-06-2017,433.42800
07-06-2017,433.91800
06-06-2017,432.07900
05-06-2017,434.43400
02-06-2017,433.13000
01-06-2017,432.11700
31-05-2017,432.12800
30-05-2017,432.60300
29-05-2017,429.69600
26-05-2017,432.54900
25-05-2017,427.72400
24-05-2017,420.11400
23-05-2017,422.90700
22-05-2017,426.93500
19-05-2017,429.55100
18-05-2017,429.13500
17-05-2017,436.04100
16-05-2017,435.07600
15-05-2017,431.82700
12-05-2017,429.43100
11-05-2017,430.98700
10-05-2017,431.23500
09-05-2017,428.48900
08-05-2017,427.69600
05-05-2017,425.90500
04-05-2017,430.29100
03-05-2017,425.18100
02-05-2017,425.04400
28-04-2017,425.04700
27-04-2017,423.17200
26-04-2017,423.73400
25-04-2017,422.15500
24-04-2017,418.54300
21-04-2017,414.82600
20-04-2017,415.49100
19-04-2017,413.84200
18-04-2017,413.78200
17-04-2017,414.98200
13-04-2017,415.54400
12-04-2017,417.96600
11-04-2017,420.74100
10-04-2017,416.47200
07-04-2017,416.13600
06-04-2017,418.40400
05-04-2017,419.10800
03-04-2017,416.44700
31-03-2017,412.76300
30-03-2017,412.04100
29-03-2017,410.21700
28-03-2017,407.66800
27-03-2017,405.09000
24-03-2017,407.14000
23-03-2017,404.70900
22-03-2017,402.05900
21-03-2017,407.18800
20-03-2017,408.27700
17-03-2017,409.48600
16-03-2017,410.23600
15-03-2017,405.67400
14-03-2017,404.62300
10-03-2017,397.43800
09-03-2017,398.14100
08-03-2017,397.69200
07-03-2017,399.60700
06-03-2017,400.45500
03-03-2017,397.70600
02-03-2017,397.34300
01-03-2017,400.88700
28-02-2017,398.53600
27-02-2017,398.44000
23-02-2017,400.77400
22-02-2017,401.11300
21-02-2017,401.61300
20-02-2017,399.57800
17-02-2017,395.87300
16-02-2017,393.75800
15-02-2017,389.44700
14-02-2017,394.79100
13-02-2017,396.09700
10-02-2017,397.93500
09-02-2017,397.08300
08-02-2017,397.26100
07-02-2017,396.74500
06-02-2017,397.21300
03-02-2017,395.18900
02-02-2017,393.17000
01-02-2017,390.88300
31-01-2017,382.37600
30-01-2017,386.90900
27-01-2017,386.99200
25-01-2017,383.67900
24-01-2017,379.07300
23-01-2017,375.06600
20-01-2017,373.07800
19-01-2017,379.40200
18-01-2017,378.22200
17-01-2017,376.87100
16-01-2017,377.58600
13-01-2017,375.54400
12-01-2017,376.03000
11-01-2017,373.84500
10-01-2017,368.90600
09-01-2017,365.62700
06-01-2017,365.05300
05-01-2017,366.26900
04-01-2017,361.35100
03-01-2017,361.89600
02-01-2017,360.76800
30-12-2016,360.42700
29-12-2016,356.60700
28-12-2016,354.27700
27-12-2016,354.81600
26-12-2016,348.77200
23-12-2016,354.24200
22-12-2016,354.16300
21-12-2016,358.78500
20-12-2016,359.28300
19-12-2016,361.71100
16-12-2016,363.18400
15-12-2016,363.99800
14-12-2016,364.00600
13-12-2016,366.93400
12-12-2016,365.49800
09-12-2016,369.63900
08-12-2016,367.21500
07-12-2016,360.59000
06-12-2016,362.84000
05-12-2016,361.49300
02-12-2016,359.57600
01-12-2016,364.69300
30-11-2016,367.30700
29-11-2016,362.54700
28-11-2016,362.27000
25-11-2016,362.73900
24-11-2016,356.16300
23-11-2016,357.74700
22-11-2016,355.71300
21-11-2016,352.79200
18-11-2016,362.63000
17-11-2016,362.80100
16-11-2016,363.03000
15-11-2016,362.91300
11-11-2016,370.87400
10-11-2016,381.03700
09-11-2016,370.35700
08-11-2016,374.26900
07-11-2016,372.46000
04-11-2016,368.14900
03-11-2016,370.95300
02-11-2016,374.68300
01-11-2016,381.74400
28-10-2016,381.50500
27-10-2016,379.53400
